3,0
0,0
0,0
0,0
0,0
0,4
3,1
0,0
0,2
0,0
9,12
0,2
2,3
0,0
0,0
2,1
0,0
4,15
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,1
1,0
1,1
0,0
2,6
0,0
6,7
0,0
1,1
0,1
0,1
0,0
0,0
0,0
0,1
1,3
0,1
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,1
0,0
0,0
1,0
5,6
0,0
0,0
1,0
3,0
0,0
0,0
0,0
0,0
1,17
1,1
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,1
1,1
0,2
0,0
9,6
0,0
6,2
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,28
5,11
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,2
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
19,35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,10
0,0
0,0
0,0
12,17
0,0
0,0
0,2
0,2
0,0
0,0
0,0
0,0
0,2
2,2
0,0
1,0
0,0
0,0
0,0
0,0
16,20
0,0
0,1
1,6
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,2
0,0
0,0
5,14
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
2,2
0,0
0,0
0,0
0,0
0,0
0,0
5,9
0,3
0,0
0,0
0,0
0,0
1,1
2,2
0,0
0,0
0,0
2,4
1,3
0,0
19,471
0,0
0,0
0,0
0,0
0,0
0,0
1,11
0,0
0,0
0,2
3,2
0,0
0,1
9,11
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
3,2
0,0
0,1
0,0
0,0
1,0
0,0
0,0
0,0
0,0
13,20
1,0
0,0
0,0
0,0
0,0
17,40
0,0
0,0
1,7
0,0
0,0
0,0
10,8
0,0
0,3
0,3
0,0
0,0
0,0
1,3
0,0
0,1
2,1
0,0
0,0
0,0
0,0
0,1
0,0
1,0
3,4
0,0
0,0
0,3
0,0
0,0
1,1
0,0
1,6
0,0
1,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,10
2,7
0,1
0,0
0,0
0,0
0,0
2,1
18,13
0,0
0,0
0,0
7,28
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
2,14
0,0
0,0
0,0
0,4
0,1
21,21
0,0
0,0
0,0
0,1
4,2
0,0
0,0
8,7
1,9
0,0
0,0
0,0
2,2
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,2
0,0
0,0
0,0
1,0
0,0
6,14
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
169,205
1,6
0,0
0,0
0,0
3,5
0,0
0,0
0,0
1,5
0,1
0,0
0,0
1,0
0,0
0,2
0,0
0,0
3,3
0,0
0,0
0,0
0,0
1,3
0,2
0,0
0,0
1,9
1,0
0,0
0,4
1,4
48,82
0,0
1,2
0,0
0,0
0,0
0,1
3,6
0,0
2,1
0,4
0,1
0,1
4,8
0,2
0,0
0,1
0,2
0,1
1,0
3,4
0,0
0,0
0,0
0,0
0,0
4,7
1,0
1,2
0,0
1,11
5,6
0,1
0,0
5,4
3,12
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,3
0,0
0,0
1,1
1,0
0,0
0,0
1,1
0,0
0,0
0,1
0,1
1,0
0,0
0,0
1,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
1,0
0,0
112,128
0,0
0,1
2,1
5,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,5
1,1
0,0
0,0
0,0
1,2
0,0
1,1
0,0
0,0
2,3
0,0
0,0
0,0
25,94
0,0
0,0
1,1
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,0
5,8
38,74
0,0
0,0
0,0
4,10
0,0
0,0
4,9
1,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,0
1,2
0,0
0,1
0,1
0,0
0,0
1,0
0,0
0,0
0,2
17,26
0,0
0,3
20,15
1,0
8,39
33,97
0,0
0,1
0,0
0,0
0,0
2,1
0,0
0,3
0,11
0,0
3,6
10,12
0,0
0,0
0,0
2,6
0,0
0,0
0,0
70,129
0,0
0,0
0,1
0,0
0,3
0,0
0,0
0,1
1,1
0,0
3,2
0,0
0,0
0,0
0,0
0,0
0,0
2,0
1,1
3,2
40,64
0,0
0,0
0,0
0,0
0,0
0,0
0,0
11,20
3,3
0,0
0,0
0,0
0,0
2,4
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,3
4,6
0,0
0,0
0,0
0,2
0,3
0,1
2,7
0,0
0,1
0,4
0,0
2,4
0,0
0,0
0,0
1,7
1,1
0,0
0,0
0,0
0,0
0,5
1,2
0,0
0,0
0,2
0,0
1,1
0,0
3,9
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
22,38
1,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,4
0,0
0,0
0,2
0,0
0,0
0,0
0,2
0,0
0,1
0,0
0,0
0,0
0,0
1,0
0,0
0,0
3,4
0,0
0,1
0,1
1,1
0,0
0,0
0,0
0,0
0,0
15,16
0,0
0,0
1,4
0,0
0,0
4,20
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
3,3
0,0
10,21
0,0
0,0
0,4
0,1
0,0
0,3
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
4,2
0,0
0,0
0,0
4,15
0,0
3,118
0,0
0,0
14,39
4,47
0,0
6,9
0,0
0,1
0,1
0,1
1,6
12,60
0,0
0,1
0,0
1,0
4,3
0,16
10,29
0,0
1,1
0,0
0,0
7,13
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
2,4
0,0
0,0
0,0
0,0
0,0
0,1
1,4
1,7
0,0
0,0
2,2
0,0
5,23
0,0
0,0
1,21
0,1
0,0
45,105
0,0
0,1
4,2
0,1
0,0
4,9
0,0
0,3
0,0
0,3
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,2
0,0
0,0
2,2
0,0
4,10
0,1
0,2
0,0
0,0
0,0
0,0
0,0
0,0
1,1
1,6
0,0
0,1
0,1
34,105
0,1
0,0
0,0
0,0
0,0
0,0
0,1
18,58
1,3
0,0
0,0
1,1
0,0
5,5
0,0
0,0
0,1
0,1
73,270
3,7
0,0
1,1
0,0
2,0
59,115
0,6
0,2
0,0
4,34
0,0
0,0
0,0
0,1
0,0
1,0
1,1
0,0
0,0
0,0
0,1
0,0
6,18
8,69
0,0
12,11
2,2
0,0
0,0
0,0
0,2
5,23
0,0
0,0
1,3
0,6
0,0
0,0
10,21
0,1
0,0
0,0
0,0
0,14
1,2
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,1
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,13
1,1
1,0
0,0
0,0
0,0
0,1
0,0
0,1
3,8
1,0
0,0
0,0
0,0
0,0
0,0
0,3
0,0
4,9
0,0
0,0
0,0
0,1
3,5
0,0
0,0
0,0
0,0
3,3
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
1,2
0,0
0,0
0,0
0,0
0,0
0,0
18,50
1,3
0,0
1,1
11,28
0,0
6,23
0,0
0,1
0,0
0,0
0,0
0,7
0,0
0,0
0,1
0,2
0,0
0,0
0,1
1,9
0,0
0,2
0,0
0,0
0,1
0,0
0,0
4,4
4,3
0,0
13,31
0,1
0,0
6,3
0,0
0,0
4,9
0,1
2,4
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,4
0,0
1,1
0,1
1,1
0,0
1,2
0,0
15,39
2,0
0,0
0,0
0,0
0,0
0,0
0,0
1,3
0,0
7,2
0,0
0,0
0,0
0,0
2,2
0,6
0,0
0,1
0,0
0,0
0,0
2,0
0,1
0,1
1,5
0,0
0,2
0,0
0,0
0,0
19,45
1,1
0,0
2,1
3,6
0,1
0,1
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
3,5
2,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5,10
0,0
3,2
0,0
0,0
0,1
0,2
0,0
0,0
0,0
0,0
2,10
0,0
1,2
12,27
0,0
0,1
0,1
0,0
3,4
12,7
0,0
0,0
0,3
2,1
0,1
0,0
16,72
1,7
0,0
0,0
0,1
11,20
0,0
0,0
0,0
1,22
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,1
0,0
2,2
0,0
0,0
3,2
0,1
0,0
0,0
0,0
0,0
1,0
1,3
0,0
3,4
0,0
2,2
0,0
0,0
0,0
1,1
2,4
0,2
0,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,2
0,3
0,0
0,0
1,1
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
1,3
0,0
1,3
1,11
4,9
16,59
0,1
0,1
0,0
0,4
1,1
0,1
0,5
0,5
230,504
0,1
0,1
0,0
1,9
0,1
19,29
0,0
1,2
0,0
2,14
0,0
1,1
3,5
2,1
0,0
0,0
0,0
1,15
0,2
0,0
0,0
1,3
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,2
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,2
0,0
0,0
0,2
0,0
0,0
0,1
0,4
0,0
0,0
0,0
1,13
0,0
0,0
3,10
0,0
2,0
0,0
0,0
3,6
1,3
0,0
0,0
0,1
0,15
8,13
0,0
0,0
34,124
0,0
0,0
0,0
0,0
6,5
1,8
1,0
4,5
0,0
1,2
0,0
0,0
0,0
0,0
0,0
3,8
0,0
0,0
0,0
0,0
1,1
0,1
0,0
0,0
0,0
0,0
0,2
0,1
0,0
1,1
0,0
0,0
0,0
1,2
0,0
0,0
0,0
0,3
25,35
0,0
0,0
0,0
0,0
0,0
5,16
43,83
0,1
0,11
0,0
0,0
0,0
3,7
34,203
3,9
0,1
0,1
0,1
0,1
0,1
0,1
0,0
0,1
0,0
0,1
9,37
0,1
0,1
3,3
1,0
0,0
0,2
1,0
1,1
1,5
0,0
0,0
1,2
0,0
0,25
0,0
0,2
0,0
0,1
0,0
2,2
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,1
1,3
0,0
0,0
0,0
0,0
0,0
3,6
1,0
0,0
0,0
0,1
0,0
0,0
7,7
2,2
0,2
0,2
9,39
0,4
0,0
0,0
0,0
0,0
0,0
0,0
0,1
4,11
0,0
0,0
0,1
3,4
1,5
1,1
0,0
0,0
4,19
0,0
24,41
1,1
0,1
241,744
0,0
0,0
0,0
0,0
7,7
2,1
1,0
0,0
0,0
0,0
0,1
1,5
0,1
0,2
0,0
0,1
0,0
0,2
0,7
0,2
0,0
0,1
14,188
0,0
0,0
0,6
0,0
0,0
1,1
5,9
0,1
14,29
0,0
0,0
0,0
0,5
0,0
0,1
0,0
2,2
5,9
3,1
0,1
1,3
0,0
1,21
3,3
0,1
5,8
0,0
0,0
0,0
0,0
0,1
0,0
29,50
2,2
0,0
0,0
4,10
0,0
0,0
0,0
1,1
0,2
0,0
0,1
0,0
4,10
3,16
5,8
0,0
0,0
9,12
1,0
0,0
0,0
0,0
0,0
0,1
1,2
1,1
1,15
2,15
4,7
0,1
24,49
0,0
0,2
0,1
0,0
0,0
57,153
0,0
0,6
0,0
0,0
2,7
1,2
0,0
3,7
0,1
0,1
0,0
3,3
0,0
12,2
0,0
0,1
0,0
0,0
2,27
0,0
0,1
1,1
3,7
0,0
0,0
0,2
0,0
0,0
1,4
0,0
0,0
0,0
0,0
1,0
0,0
12,22
0,0
6,3
0,0
3,3
0,0
0,0
1,2
0,0
0,2
0,0
0,2
1,2
0,0
0,0
0,0
0,0
0,0
0,0
4,11
0,1
0,0
0,1
1,1
0,0
0,0
0,2
367,1443
3,7
0,0
0,0
0,0
0,0
0,1
0,0
98,558
0,0
2,6
0,0
3,2
0,1
0,0
1,2
0,2
0,1
0,0
0,0
0,1
2,3
0,1
0,0
0,0
0,4
0,0
2,7
0,1
0,0
7,14
0,1
0,1
0,0
0,0
1,0
0,0
0,0
0,4
5,84
0,0
0,0
0,0
0,0
0,2
1,4
66,147
0,1
0,0
0,0
0,0
0,0
0,0
0,2
0,7
1,0
3,3
0,0
0,1
0,3
1,1
0,0
0,0
0,0
0,2
0,0
0,0
0,3
0,2
2,0
0,1
4,5
0,2
0,0
0,0
0,0
1,1
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,3
36,46
1,4
0,0
0,0
1,5
4,2
0,0
0,0
0,8
0,0
2,1
0,1
3,7
0,0
0,1
0,0
1,0
0,1
1,8
0,1
0,2
0,1
0,0
63,116
0,0
0,0
0,0
0,0
4,7
1,2
0,0
2,0
11,16
0,1
0,0
0,0
0,0
0,1
0,0
1,0
7,17
0,2
0,0
1,1
0,11
0,3
0,5
3,6
1,1
0,0
0,0
0,0
0,0
0,0
3,2
2,3
2,0
0,0
22,30
0,0
0,0
0,0
0,0
0,0
0,0
303,1047
6,10
0,0
0,0
0,0
24,143
0,0
4,14
0,1
0,0
0,9
0,0
0,0
1,2
0,0
0,0
0,0
0,0
0,0
1,2
5,8
0,0
0,0
0,0
5,1
0,0
0,0
4,3
0,0
3,2
0,0
18,55
0,2
0,0
1,1
0,1
3,1
0,0
0,0
0,0
0,0
0,0
0,3
1,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,1
0,1
1,0
0,2
1,1
0,2
3,9
3,3
0,1
40,40
0,2
63,121
0,1
0,0
0,0
4,0
0,0
1,2
0,1
0,0
0,0
0,0
4,11
0,0
0,0
2,19
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,1
0,0
0,4
1,2
1,3
0,0
0,3
0,0
0,0
2,1
0,0
0,0
0,4
0,1
0,0
0,0
0,0
0,0
0,0
6,27
74,170
0,1
0,0
0,0
0,0
1,7
0,0
0,2
4,13
0,3
0,0
0,1
4,8
0,0
1,2
0,0
0,0
1,5
0,0
0,0
0,1
0,0
1,5
0,0
2,2
0,0
0,1
0,0
0,0
0,1
7,7
0,0
22,22
0,4
0,0
0,0
49,143
0,0
0,0
2,6
0,0
0,0
2,0
0,0
2,2
3,4
1,0
0,0
0,0
4,18
0,0
0,0
0,0
0,1
4,7
0,0
3,2
0,0
0,0
39,86
0,0
0,0
23,45
0,0
0,0
2,1
0,0
0,1
0,1
0,0
3,6
1,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
6,6
1,1
0,2
0,1
0,0
0,4
0,0
0,0
0,1
0,0
18,53
0,1
0,0
1,1
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,3
0,0
1,5
0,0
0,0
0,0
0,2
0,2
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,6
9,19
1,3
3,2
0,0
0,1
0,1
0,1
1,1
0,0
0,1
2,2
4,4
0,0
0,0
0,0
1,0
0,0
0,0
7,23
0,0
7,6
0,2
0,0
0,0
0,0
0,0
0,0
0,1
0,0
11,27
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,2
0,0
0,0
0,0
1,32
0,0
0,0
0,3
1655,3775
0,0
0,0
1,1
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
4,6
0,0
0,0
1,3
0,3
0,0
0,1
0,0
0,0
31,44
0,0
3,3
0,0
0,0
0,0
2,5
0,0
0,1
0,0
1,1
0,0
1,1
0,0
0,0
0,1
0,1
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
3,12
0,1
0,0
0,1
0,0
0,3
0,0
0,1
0,0
10,24
0,0
1,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,6
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
2,2
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
1,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,4
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
63,71
0,0
0,0
0,0
5,8
0,0
0,0
0,0
0,0
5,4
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,15
0,0
0,1
0,11
0,0
0,0
0,0
2,4
0,0
0,0
0,0
0,1
6,13
0,1
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
25,39
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
22,42
8,31
0,2
26,51
0,1
0,0
0,0
0,0
139,364
4,20
0,0
0,0
0,0
1,4
1,1
0,0
74,157
0,0
0,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
1,5
0,0
1,1
0,1
0,0
24,93
0,0
0,0
0,0
4,1
0,1
0,0
0,0
23,86
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
1,3
0,0
0,0
2,6
0,0
0,2
0,0
7,7
0,0
0,0
0,0
0,1
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,10
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,5
0,1
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,1
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
4,27
0,1
0,1
3,5
0,2
0,0
0,0
0,0
0,1
1,0
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,2
0,2
0,0
1,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16,43
0,0
0,1
0,0
0,1
3,3
0,0
0,0
0,0
0,0
0,0
0,0
0,2
2,5
0,0
0,0
4,0
0,1
0,1
0,0
1,8
148,338
0,0
0,0
0,0
1,0
0,0
0,0
0,1
6,12
0,0
0,0
4,6
0,0
0,0
0,1
1,2
0,1
0,1
3,14
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
1,2
0,0
1,2
0,0
5,18
1,0
0,0
0,0
1,1
0,2
4,10
5,18
0,0
1,1
0,0
0,0
0,0
11,18
0,0
0,0
0,0
0,0
0,0
0,0
4,5
0,0
0,4
0,0
0,0
0,0
0,0
0,0
0,0
1,2
0,0
0,2
7,19
0,1
0,0
0,0
1,2
0,0
5,14
0,0
1,2
0,4
18,35
0,0
0,0
0,1
0,1
0,0
1,1
0,0
2,1
0,0
0,0
0,0
8,0
0,0
2,2
0,0
11,25
2,2
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,2
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,5
0,0
0,0
0,0
0,0
0,0
0,0
13,15
2,7
56,326
5,10
1,2
0,0
0,0
15,52
11,26
0,0
0,0
0,0
0,0
0,0
0,1
0,2
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,4
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
1,3
2,6
0,3
0,1
0,0
0,0
0,0
0,4
0,4
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,11
0,0
2,1
0,0
0,1
0,0
0,0
0,0
1,1
0,0
2,3
0,0
0,0
0,1
3,5
0,0
0,0
0,0
15,39
0,1
0,2
2,39
0,0
2,6
1,1
0,0
1,1
2,4
0,0
0,0
0,0
1,20
0,0
0,1
2,3
0,0
0,3
0,1
0,3
9,4
0,3
0,0
0,1
1,0
0,0
0,2
0,0
0,0
0,0
0,5
0,0
0,0
0,0
0,1
1,0
0,0
33,48
0,0
0,6
1,2
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
247,359
0,0
0,1
1,0
0,0
0,1
0,0
0,0
0,0
0,0
12,30
0,0
0,2
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,0
0,1
0,0
0,0
0,0
2,8
0,0
1,1
0,0
0,0
2,6
61,125
0,0
1,0
6,1
0,0
0,0
0,0
0,0
4,2
0,0
0,5
2,5
1,4
0,0
0,10
1,2
0,0
0,0
0,0
0,0
0,1
3,3
0,0
0,0
0,0
0,2
1,10
0,0
0,0
0,1
0,0
2,3
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
2,3
0,0
0,0
0,0
0,0
1,9
0,13
0,0
0,0
0,0
47,336
0,0
0,0
0,0
1,1
0,0
0,1
0,2
0,0
0,0
1,3
0,2
0,0
0,0
0,0
2,1
0,1
0,1
0,0
0,0
0,0
0,1
0,0
0,0
0,4
0,0
0,0
0,0
1,0
0,0
0,0
0,0
1,1
0,0
0,7
0,0
0,0
31,57
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,13
1,3
0,0
0,0
0,0
0,0
0,0
24,40
0,0
0,0
0,0
1,2
0,0
0,1
0,1
0,1
0,1
0,0
0,0
7,23
0,0
0,1
0,0
0,0
2,2
0,0
0,0
2,2
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,1
1,8
1,2
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
23,59
0,0
0,0
0,1
0,0
1,2
0,0
0,0
0,0
0,0
0,0
15,35
0,0
0,0
1,1
0,0
0,0
1,2
1,9
2,0
0,0
45,70
0,0
0,0
2,5
0,0
0,0
0,0
0,0
0,0
0,3
0,0
7,11
0,1
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,7
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
31,68
0,3
5,8
0,0
0,0
0,0
4,23
0,0
0,0
1,1
2,0
0,0
0,1
0,0
5,11
0,2
0,0
0,2
0,0
0,1
0,0
0,0
3,5
17,62
9,19
0,0
0,0
0,2
0,0
1,2
0,0
5,21
0,0
2,3
0,6
0,2
42,95
0,1
0,1
0,0
0,0
0,1
1,4
0,2
0,1
3,8
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,2
0,0
0,0
2,3
0,0
0,1
0,1
0,0
0,0
0,0
1,5
0,0
0,0
0,3
1,0
2,1
0,0
0,0
8,21
0,0
0,0
19,72
0,0
0,0
0,0
0,0
0,0
0,0
63,151
0,0
0,0
0,0
12,16
0,0
0,0
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,6
0,4
0,1
0,3
2,9
0,1
0,0
0,0
0,0
3,6
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
1,6
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,1
0,0
2,40
0,2
14,28
0,0
0,0
0,0
2,12
0,0
0,30
0,0
2,2
0,2
0,0
0,0
0,0
2,19
0,3
0,0
1,0
0,1
0,0
0,0
0,0
18,28
0,0
0,3
0,2
0,0
0,0
0,0
0,0
0,1
9,35
0,0
0,0
0,0
0,0
0,0
9,25
2,4
1,3
2,3
0,1
0,0
0,0
1,1
0,1
0,0
0,0
0,0
1,2
0,2
0,0
0,0
0,5
0,0
0,0
0,2
0,0
0,1
0,0
0,0
0,0
0,0
6,7
1,3
0,1
0,0
1,1
0,0
0,0
0,0
5,14
0,2
0,1
